Input_Voltage,Output_Code,Residue,DAC_Voltage
-4.559999999999999609e-01,1.000000000000000000e+00,3.521408563425357796e-01,-6.666666666666666297e-01
-4.539999999999999591e-01,1.000000000000000000e+00,3.681472589035602594e-01,-6.666666666666666297e-01
-4.519999999999999574e-01,1.000000000000000000e+00,3.841536614645842396e-01,-6.666666666666666297e-01
-4.499999999999999556e-01,1.000000000000000000e+00,4.001600640256087194e-01,-6.666666666666666297e-01
-4.479999999999999538e-01,1.000000000000000000e+00,4.161664665866331991e-01,-6.666666666666666297e-01
-4.459999999999999520e-01,1.000000000000000000e+00,4.321728691476577344e-01,-6.666666666666666297e-01
-4.439999999999999503e-01,1.000000000000000000e+00,4.481792717086817146e-01,-6.666666666666666297e-01
-4.419999999999999485e-01,1.000000000000000000e+00,4.641856742697061944e-01,-6.666666666666666297e-01
-4.399999999999999467e-01,1.000000000000000000e+00,4.801920768307306742e-01,-6.666666666666666297e-01
-4.379999999999999449e-01,1.000000000000000000e+00,4.961984793917551539e-01,-6.666666666666666297e-01
-4.359999999999999432e-01,1.000000000000000000e+00,5.122048819527792451e-01,-6.666666666666666297e-01
-4.339999999999999414e-01,1.000000000000000000e+00,5.282112845138036139e-01,-6.666666666666666297e-01
-4.319999999999999396e-01,1.000000000000000000e+00,5.442176870748282047e-01,-6.666666666666666297e-01
-4.299999999999999378e-01,1.000000000000000000e+00,5.602240896358525735e-01,-6.666666666666666297e-01
-4.279999999999999361e-01,1.000000000000000000e+00,5.762304921968771643e-01,-6.666666666666666297e-01
-4.259999999999999343e-01,1.000000000000000000e+00,5.922368947579010889e-01,-6.666666666666666297e-01
-4.239999999999999325e-01,1.000000000000000000e+00,6.082432973189255687e-01,-6.666666666666666297e-01
-4.220000000000000417e-01,1.000000000000000000e+00,6.242496998799490493e-01,-6.666666666666666297e-01
-4.200000000000000400e-01,1.000000000000000000e+00,6.402561024409736401e-01,-6.666666666666666297e-01
-4.180000000000000382e-01,1.000000000000000000e+00,6.562625050019980089e-01,-6.666666666666666297e-01
-4.160000000000000364e-01,1.000000000000000000e+00,6.722689075630220445e-01,-6.666666666666666297e-01
-4.140000000000000346e-01,1.000000000000000000e+00,6.882753101240465243e-01,-6.666666666666666297e-01
-4.120000000000000329e-01,1.000000000000000000e+00,7.042817126850710041e-01,-6.666666666666666297e-01
-4.100000000000000311e-01,1.000000000000000000e+00,7.202881152460954839e-01,-6.666666666666666297e-01
-4.080000000000000293e-01,1.000000000000000000e+00,7.362945178071195196e-01,-6.666666666666666297e-01
-4.060000000000000275e-01,1.000000000000000000e+00,7.523009203681438883e-01,-6.666666666666666297e-01
-4.040000000000000258e-01,1.000000000000000000e+00,7.683073229291684791e-01,-6.666666666666666297e-01
-4.020000000000000240e-01,1.000000000000000000e+00,7.843137254901929589e-01,-6.666666666666666297e-01
-4.000000000000000222e-01,1.000000000000000000e+00,8.003201280512169946e-01,-6.666666666666666297e-01
-3.980000000000000204e-01,1.000000000000000000e+00,8.163265306122414744e-01,-6.666666666666666297e-01
-3.960000000000000187e-01,1.000000000000000000e+00,8.323329331732659542e-01,-6.666666666666666297e-01
-3.940000000000000169e-01,1.000000000000000000e+00,8.483393357342904340e-01,-6.666666666666666297e-01
-3.920000000000000151e-01,1.000000000000000000e+00,8.643457382953149137e-01,-6.666666666666666297e-01
-3.900000000000000133e-01,1.000000000000000000e+00,8.803521408563389494e-01,-6.666666666666666297e-01
-3.880000000000000115e-01,1.000000000000000000e+00,8.963585434173634292e-01,-6.666666666666666297e-01
-3.860000000000000098e-01,1.000000000000000000e+00,9.123649459783879090e-01,-6.666666666666666297e-01
-3.840000000000000080e-01,1.000000000000000000e+00,9.283713485394123888e-01,-6.666666666666666297e-01
-3.820000000000000062e-01,1.000000000000000000e+00,9.443777511004364245e-01,-6.666666666666666297e-01
-3.800000000000000044e-01,1.000000000000000000e+00,9.603841536614607932e-01,-6.666666666666666297e-01
-3.780000000000000027e-01,1.000000000000000000e+00,9.763905562224853840e-01,-6.666666666666666297e-01
-3.760000000000000009e-01,1.000000000000000000e+00,9.923969587835098638e-01,-6.666666666666666297e-01
-3.739999999999999991e-01,2.000000000000000000e+00,-9.923969587835105299e-01,-3.333333333333333148e-01
-3.719999999999999973e-01,2.000000000000000000e+00,-9.763905562224861612e-01,-3.333333333333333148e-01
-3.699999999999999956e-01,2.000000000000000000e+00,-9.603841536614615704e-01,-3.333333333333333148e-01
-3.679999999999999938e-01,2.000000000000000000e+00,-9.443777511004372016e-01,-3.333333333333333148e-01
-3.659999999999999920e-01,2.000000000000000000e+00,-9.283713485394131659e-01,-3.333333333333333148e-01
-3.639999999999999902e-01,2.000000000000000000e+00,-9.123649459783886861e-01,-3.333333333333333148e-01
-3.619999999999999885e-01,2.000000000000000000e+00,-8.963585434173640953e-01,-3.333333333333333148e-01
-3.599999999999999867e-01,2.000000000000000000e+00,-8.803521408563397266e-01,-3.333333333333333148e-01
-3.579999999999999849e-01,2.000000000000000000e+00,-8.643457382953156909e-01,-3.333333333333333148e-01
-3.559999999999999831e-01,2.000000000000000000e+00,-8.483393357342912111e-01,-3.333333333333333148e-01
-3.539999999999999813e-01,2.000000000000000000e+00,-8.323329331732667313e-01,-3.333333333333333148e-01
-3.519999999999999796e-01,2.000000000000000000e+00,-8.163265306122422516e-01,-3.333333333333333148e-01
-3.499999999999999778e-01,2.000000000000000000e+00,-8.003201280512176607e-01,-3.333333333333333148e-01
-3.479999999999999760e-01,2.000000000000000000e+00,-7.843137254901936251e-01,-3.333333333333333148e-01
-3.459999999999999742e-01,2.000000000000000000e+00,-7.683073229291692563e-01,-3.333333333333333148e-01
-3.439999999999999725e-01,2.000000000000000000e+00,-7.523009203681446655e-01,-3.333333333333333148e-01
-3.419999999999999707e-01,2.000000000000000000e+00,-7.362945178071202967e-01,-3.333333333333333148e-01
-3.399999999999999689e-01,2.000000000000000000e+00,-7.202881152460962610e-01,-3.333333333333333148e-01
-3.379999999999999671e-01,2.000000000000000000e+00,-7.042817126850717813e-01,-3.333333333333333148e-01
-3.359999999999999654e-01,2.000000000000000000e+00,-6.882753101240473015e-01,-3.333333333333333148e-01
-3.339999999999999636e-01,2.000000000000000000e+00,-6.722689075630228217e-01,-3.333333333333333148e-01
-3.319999999999999618e-01,2.000000000000000000e+00,-6.562625050019987860e-01,-3.333333333333333148e-01
-3.299999999999999600e-01,2.000000000000000000e+00,-6.402561024409743062e-01,-3.333333333333333148e-01
-3.279999999999999583e-01,2.000000000000000000e+00,-6.242496998799498265e-01,-3.333333333333333148e-01
-3.259999999999999565e-01,2.000000000000000000e+00,-6.082432973189253467e-01,-3.333333333333333148e-01
-3.239999999999999547e-01,2.000000000000000000e+00,-5.922368947579013110e-01,-3.333333333333333148e-01
-3.219999999999999529e-01,2.000000000000000000e+00,-5.762304921968769422e-01,-3.333333333333333148e-01
-3.199999999999999512e-01,2.000000000000000000e+00,-5.602240896358523514e-01,-3.333333333333333148e-01
-3.179999999999999494e-01,2.000000000000000000e+00,-5.442176870748278716e-01,-3.333333333333333148e-01
-3.159999999999999476e-01,2.000000000000000000e+00,-5.282112845138033919e-01,-3.333333333333333148e-01
-3.139999999999999458e-01,2.000000000000000000e+00,-5.122048819527794672e-01,-3.333333333333333148e-01
-3.119999999999999440e-01,2.000000000000000000e+00,-4.961984793917549319e-01,-3.333333333333333148e-01
-3.099999999999999423e-01,2.000000000000000000e+00,-4.801920768307303966e-01,-3.333333333333333148e-01
-3.079999999999999405e-01,2.000000000000000000e+00,-4.641856742697059168e-01,-3.333333333333333148e-01
-3.059999999999999387e-01,2.000000000000000000e+00,-4.481792717086819366e-01,-3.333333333333333148e-01
-3.039999999999999369e-01,2.000000000000000000e+00,-4.321728691476574569e-01,-3.333333333333333148e-01
-3.019999999999999352e-01,2.000000000000000000e+00,-4.161664665866329771e-01,-3.333333333333333148e-01
-2.999999999999999334e-01,2.000000000000000000e+00,-4.001600640256084973e-01,-3.333333333333333148e-01
-2.979999999999999316e-01,2.000000000000000000e+00,-3.841536614645845171e-01,-3.333333333333333148e-01
-2.960000000000000409e-01,2.000000000000000000e+00,-3.681472589035610365e-01,-3.333333333333333148e-01
-2.940000000000000391e-01,2.000000000000000000e+00,-3.521408563425365013e-01,-3.333333333333333148e-01
-2.920000000000000373e-01,2.000000000000000000e+00,-3.361344537815120215e-01,-3.333333333333333148e-01
-2.900000000000000355e-01,2.000000000000000000e+00,-3.201280512204875417e-01,-3.333333333333333148e-01
-2.880000000000000338e-01,2.000000000000000000e+00,-3.041216486594635615e-01,-3.333333333333333148e-01
-2.860000000000000320e-01,2.000000000000000000e+00,-2.881152460984390817e-01,-3.333333333333333148e-01
-2.840000000000000302e-01,2.000000000000000000e+00,-2.721088435374146020e-01,-3.333333333333333148e-01
-2.820000000000000284e-01,2.000000000000000000e+00,-2.561024409763901222e-01,-3.333333333333333148e-01
-2.800000000000000266e-01,2.000000000000000000e+00,-2.400960384153658367e-01,-3.333333333333333148e-01
-2.780000000000000249e-01,2.000000000000000000e+00,-2.240896358543413569e-01,-3.333333333333333148e-01
-2.760000000000000231e-01,2.000000000000000000e+00,-2.080832332933171269e-01,-3.333333333333333148e-01
-2.740000000000000213e-01,2.000000000000000000e+00,-1.920768307322926194e-01,-3.333333333333333148e-01
-2.720000000000000195e-01,2.000000000000000000e+00,-1.760704281712683894e-01,-3.333333333333333148e-01
-2.700000000000000178e-01,2.000000000000000000e+00,-1.600640256102439096e-01,-3.333333333333333148e-01
-2.680000000000000160e-01,2.000000000000000000e+00,-1.440576230492196796e-01,-3.333333333333333148e-01
-2.660000000000000142e-01,2.000000000000000000e+00,-1.280512204881951721e-01,-3.333333333333333148e-01
-2.640000000000000124e-01,2.000000000000000000e+00,-1.120448179271709283e-01,-3.333333333333333148e-01
-2.620000000000000107e-01,2.000000000000000000e+00,-9.603841536614643459e-02,-3.333333333333333148e-01
-2.600000000000000089e-01,2.000000000000000000e+00,-8.003201280512220461e-02,-3.333333333333333148e-01
-2.580000000000000071e-01,2.000000000000000000e+00,-6.402561024409771095e-02,-3.333333333333333148e-01
-2.560000000000000053e-01,2.000000000000000000e+00,-4.801920768307347404e-02,-3.333333333333333148e-01
-2.540000000000000036e-01,2.000000000000000000e+00,-3.201280512204898038e-02,-3.333333333333333148e-01
-2.520000000000000018e-01,2.000000000000000000e+00,-1.600640256102474346e-02,-3.333333333333333148e-01
-2.500000000000000000e-01,2.000000000000000000e+00,-2.525365042724319065e-16,-3.333333333333333148e-01
-2.479999999999999982e-01,2.000000000000000000e+00,1.600640256102424039e-02,-3.333333333333333148e-01
-2.459999999999999964e-01,2.000000000000000000e+00,3.201280512204848078e-02,-3.333333333333333148e-01
-2.439999999999999947e-01,2.000000000000000000e+00,4.801920768307296750e-02,-3.333333333333333148e-01
-2.419999999999999929e-01,2.000000000000000000e+00,6.402561024409721135e-02,-3.333333333333333148e-01
-2.399999999999999911e-01,2.000000000000000000e+00,8.003201280512170501e-02,-3.333333333333333148e-01
-2.379999999999999893e-01,2.000000000000000000e+00,9.603841536614593499e-02,-3.333333333333333148e-01
-2.359999999999999876e-01,2.000000000000000000e+00,1.120448179271704287e-01,-3.333333333333333148e-01
-2.339999999999999858e-01,2.000000000000000000e+00,1.280512204881946725e-01,-3.333333333333333148e-01
-2.319999999999999840e-01,2.000000000000000000e+00,1.440576230492191523e-01,-3.333333333333333148e-01
-2.299999999999999822e-01,2.000000000000000000e+00,1.600640256102434100e-01,-3.333333333333333148e-01
-2.279999999999999805e-01,2.000000000000000000e+00,1.760704281712678898e-01,-3.333333333333333148e-01
-2.259999999999999787e-01,2.000000000000000000e+00,1.920768307322921198e-01,-3.333333333333333148e-01
-2.239999999999999769e-01,2.000000000000000000e+00,2.080832332933165996e-01,-3.333333333333333148e-01
-2.219999999999999751e-01,2.000000000000000000e+00,2.240896358543408573e-01,-3.333333333333333148e-01
-2.199999999999999734e-01,2.000000000000000000e+00,2.400960384153653371e-01,-3.333333333333333148e-01
-2.179999999999999716e-01,2.000000000000000000e+00,2.561024409763896226e-01,-3.333333333333333148e-01
-2.159999999999999698e-01,2.000000000000000000e+00,2.721088435374141024e-01,-3.333333333333333148e-01
-2.139999999999999680e-01,2.000000000000000000e+00,2.881152460984385821e-01,-3.333333333333333148e-01
-2.119999999999999662e-01,2.000000000000000000e+00,3.041216486594627844e-01,-3.333333333333333148e-01
-2.099999999999999645e-01,2.000000000000000000e+00,3.201280512204873197e-01,-3.333333333333333148e-01
-2.079999999999999627e-01,2.000000000000000000e+00,3.361344537815115219e-01,-3.333333333333333148e-01
-2.059999999999999609e-01,2.000000000000000000e+00,3.521408563425360017e-01,-3.333333333333333148e-01
-2.039999999999999591e-01,2.000000000000000000e+00,3.681472589035602594e-01,-3.333333333333333148e-01
-2.019999999999999574e-01,2.000000000000000000e+00,3.841536614645847392e-01,-3.333333333333333148e-01
-1.999999999999999556e-01,2.000000000000000000e+00,4.001600640256089969e-01,-3.333333333333333148e-01
-1.979999999999999538e-01,2.000000000000000000e+00,4.161664665866334767e-01,-3.333333333333333148e-01
-1.959999999999999520e-01,2.000000000000000000e+00,4.321728691476577344e-01,-3.333333333333333148e-01
-1.939999999999999503e-01,2.000000000000000000e+00,4.481792717086822142e-01,-3.333333333333333148e-01
-1.919999999999999485e-01,2.000000000000000000e+00,4.641856742697064164e-01,-3.333333333333333148e-01
-1.899999999999999467e-01,2.000000000000000000e+00,4.801920768307308962e-01,-3.333333333333333148e-01
-1.879999999999999449e-01,2.000000000000000000e+00,4.961984793917551539e-01,-3.333333333333333148e-01
-1.859999999999999432e-01,2.000000000000000000e+00,5.122048819527796892e-01,-3.333333333333333148e-01
-1.839999999999999414e-01,2.000000000000000000e+00,5.282112845138038359e-01,-3.333333333333333148e-01
-1.819999999999999396e-01,2.000000000000000000e+00,5.442176870748284268e-01,-3.333333333333333148e-01
-1.799999999999999378e-01,2.000000000000000000e+00,5.602240896358525735e-01,-3.333333333333333148e-01
-1.779999999999999361e-01,2.000000000000000000e+00,5.762304921968771643e-01,-3.333333333333333148e-01
-1.759999999999999343e-01,2.000000000000000000e+00,5.922368947579015330e-01,-3.333333333333333148e-01
-1.739999999999999325e-01,2.000000000000000000e+00,6.082432973189259018e-01,-3.333333333333333148e-01
-1.719999999999999307e-01,2.000000000000000000e+00,6.242496998799502705e-01,-3.333333333333333148e-01
-1.699999999999999289e-01,2.000000000000000000e+00,6.402561024409746393e-01,-3.333333333333333148e-01
-1.679999999999999272e-01,2.000000000000000000e+00,6.562625050019990081e-01,-3.333333333333333148e-01
-1.660000000000000364e-01,2.000000000000000000e+00,6.722689075630225997e-01,-3.333333333333333148e-01
-1.640000000000000346e-01,2.000000000000000000e+00,6.882753101240467464e-01,-3.333333333333333148e-01
-1.620000000000000329e-01,2.000000000000000000e+00,7.042817126850713372e-01,-3.333333333333333148e-01
-1.600000000000000311e-01,2.000000000000000000e+00,7.202881152460954839e-01,-3.333333333333333148e-01
-1.580000000000000293e-01,2.000000000000000000e+00,7.362945178071199637e-01,-3.333333333333333148e-01
-1.560000000000000275e-01,2.000000000000000000e+00,7.523009203681442214e-01,-3.333333333333333148e-01
-1.540000000000000258e-01,2.000000000000000000e+00,7.683073229291687012e-01,-3.333333333333333148e-01
-1.520000000000000240e-01,2.000000000000000000e+00,7.843137254901929589e-01,-3.333333333333333148e-01
-1.500000000000000222e-01,2.000000000000000000e+00,8.003201280512174387e-01,-3.333333333333333148e-01
-1.480000000000000204e-01,2.000000000000000000e+00,8.163265306122418075e-01,-3.333333333333333148e-01
-1.460000000000000187e-01,2.000000000000000000e+00,8.323329331732661762e-01,-3.333333333333333148e-01
-1.440000000000000169e-01,2.000000000000000000e+00,8.483393357342904340e-01,-3.333333333333333148e-01
-1.420000000000000151e-01,2.000000000000000000e+00,8.643457382953149137e-01,-3.333333333333333148e-01
-1.400000000000000133e-01,2.000000000000000000e+00,8.803521408563392825e-01,-3.333333333333333148e-01
-1.380000000000000115e-01,2.000000000000000000e+00,8.963585434173636513e-01,-3.333333333333333148e-01
-1.360000000000000098e-01,2.000000000000000000e+00,9.123649459783880200e-01,-3.333333333333333148e-01
-1.340000000000000080e-01,2.000000000000000000e+00,9.283713485394123888e-01,-3.333333333333333148e-01
-1.320000000000000062e-01,2.000000000000000000e+00,9.443777511004367575e-01,-3.333333333333333148e-01
-1.300000000000000044e-01,2.000000000000000000e+00,9.603841536614611263e-01,-3.333333333333333148e-01
-1.280000000000000027e-01,2.000000000000000000e+00,9.763905562224854950e-01,-3.333333333333333148e-01
-1.260000000000000009e-01,2.000000000000000000e+00,9.923969587835098638e-01,-3.333333333333333148e-01
-1.239999999999999991e-01,3.000000000000000000e+00,-9.923969587835100858e-01,0.000000000000000000e+00
-1.219999999999999973e-01,3.000000000000000000e+00,-9.763905562224857171e-01,0.000000000000000000e+00
-1.199999999999999956e-01,3.000000000000000000e+00,-9.603841536614613483e-01,0.000000000000000000e+00
-1.179999999999999938e-01,3.000000000000000000e+00,-9.443777511004369796e-01,0.000000000000000000e+00
-1.159999999999999920e-01,3.000000000000000000e+00,-9.283713485394126108e-01,0.000000000000000000e+00
-1.139999999999999902e-01,3.000000000000000000e+00,-9.123649459783883531e-01,0.000000000000000000e+00
-1.119999999999999885e-01,3.000000000000000000e+00,-8.963585434173638733e-01,0.000000000000000000e+00
-1.099999999999999867e-01,3.000000000000000000e+00,-8.803521408563396156e-01,0.000000000000000000e+00
-1.079999999999999849e-01,3.000000000000000000e+00,-8.643457382953151358e-01,0.000000000000000000e+00
-1.059999999999999831e-01,3.000000000000000000e+00,-8.483393357342908780e-01,0.000000000000000000e+00
-1.039999999999999813e-01,3.000000000000000000e+00,-8.323329331732663983e-01,0.000000000000000000e+00
-1.019999999999999796e-01,3.000000000000000000e+00,-8.163265306122421405e-01,0.000000000000000000e+00
-9.999999999999997780e-02,3.000000000000000000e+00,-8.003201280512176607e-01,0.000000000000000000e+00
-9.799999999999997602e-02,3.000000000000000000e+00,-7.843137254901932920e-01,0.000000000000000000e+00
-9.599999999999997424e-02,3.000000000000000000e+00,-7.683073229291690343e-01,0.000000000000000000e+00
-9.399999999999997247e-02,3.000000000000000000e+00,-7.523009203681445545e-01,0.000000000000000000e+00
-9.199999999999997069e-02,3.000000000000000000e+00,-7.362945178071202967e-01,0.000000000000000000e+00
-8.999999999999996891e-02,3.000000000000000000e+00,-7.202881152460958170e-01,0.000000000000000000e+00
-8.799999999999996714e-02,3.000000000000000000e+00,-7.042817126850714482e-01,0.000000000000000000e+00
-8.599999999999996536e-02,3.000000000000000000e+00,-6.882753101240469684e-01,0.000000000000000000e+00
-8.399999999999996358e-02,3.000000000000000000e+00,-6.722689075630227107e-01,0.000000000000000000e+00
-8.199999999999996181e-02,3.000000000000000000e+00,-6.562625050019982309e-01,0.000000000000000000e+00
-7.999999999999996003e-02,3.000000000000000000e+00,-6.402561024409739732e-01,0.000000000000000000e+00
-7.799999999999995826e-02,3.000000000000000000e+00,-6.242496998799496044e-01,0.000000000000000000e+00
-7.599999999999995648e-02,3.000000000000000000e+00,-6.082432973189252357e-01,0.000000000000000000e+00
-7.399999999999995470e-02,3.000000000000000000e+00,-5.922368947579008669e-01,0.000000000000000000e+00
-7.199999999999995293e-02,3.000000000000000000e+00,-5.762304921968764981e-01,0.000000000000000000e+00
-6.999999999999995115e-02,3.000000000000000000e+00,-5.602240896358521294e-01,0.000000000000000000e+00
-6.799999999999994937e-02,3.000000000000000000e+00,-5.442176870748277606e-01,0.000000000000000000e+00
-6.599999999999994760e-02,3.000000000000000000e+00,-5.282112845138033919e-01,0.000000000000000000e+00
-6.399999999999994582e-02,3.000000000000000000e+00,-5.122048819527790231e-01,0.000000000000000000e+00
-6.199999999999994404e-02,3.000000000000000000e+00,-4.961984793917545988e-01,0.000000000000000000e+00
-5.999999999999994227e-02,3.000000000000000000e+00,-4.801920768307302301e-01,0.000000000000000000e+00
-5.799999999999994049e-02,3.000000000000000000e+00,-4.641856742697058613e-01,0.000000000000000000e+00
-5.599999999999993872e-02,3.000000000000000000e+00,-4.481792717086814926e-01,0.000000000000000000e+00
-5.399999999999993694e-02,3.000000000000000000e+00,-4.321728691476571238e-01,0.000000000000000000e+00
-5.199999999999993516e-02,3.000000000000000000e+00,-4.161664665866327550e-01,0.000000000000000000e+00
-4.999999999999993339e-02,3.000000000000000000e+00,-4.001600640256084418e-01,0.000000000000000000e+00
-4.799999999999993161e-02,3.000000000000000000e+00,-3.841536614645840730e-01,0.000000000000000000e+00
-4.599999999999992983e-02,3.000000000000000000e+00,-3.681472589035597043e-01,0.000000000000000000e+00
-4.399999999999992806e-02,3.000000000000000000e+00,-3.521408563425352800e-01,0.000000000000000000e+00
-4.199999999999992628e-02,3.000000000000000000e+00,-3.361344537815109113e-01,0.000000000000000000e+00
-4.000000000000003553e-02,3.000000000000000000e+00,-3.201280512204874307e-01,0.000000000000000000e+00
-3.800000000000003375e-02,3.000000000000000000e+00,-3.041216486594630619e-01,0.000000000000000000e+00
-3.600000000000003197e-02,3.000000000000000000e+00,-2.881152460984386932e-01,0.000000000000000000e+00
-3.400000000000003020e-02,3.000000000000000000e+00,-2.721088435374143244e-01,0.000000000000000000e+00
-3.200000000000002842e-02,3.000000000000000000e+00,-2.561024409763899556e-01,0.000000000000000000e+00
-3.000000000000002665e-02,3.000000000000000000e+00,-2.400960384153655591e-01,0.000000000000000000e+00
-2.800000000000002487e-02,3.000000000000000000e+00,-2.240896358543411904e-01,0.000000000000000000e+00
-2.600000000000002309e-02,3.000000000000000000e+00,-2.080832332933168216e-01,0.000000000000000000e+00
-2.400000000000002132e-02,3.000000000000000000e+00,-1.920768307322924806e-01,0.000000000000000000e+00
-2.200000000000001954e-02,3.000000000000000000e+00,-1.760704281712680841e-01,0.000000000000000000e+00
-2.000000000000001776e-02,3.000000000000000000e+00,-1.600640256102437153e-01,0.000000000000000000e+00
-1.800000000000001599e-02,3.000000000000000000e+00,-1.440576230492193466e-01,0.000000000000000000e+00
-1.600000000000001421e-02,3.000000000000000000e+00,-1.280512204881949778e-01,0.000000000000000000e+00
-1.400000000000001243e-02,3.000000000000000000e+00,-1.120448179271705952e-01,0.000000000000000000e+00
-1.200000000000001066e-02,3.000000000000000000e+00,-9.603841536614624030e-02,0.000000000000000000e+00
-1.000000000000000888e-02,3.000000000000000000e+00,-8.003201280512185767e-02,0.000000000000000000e+00
-8.000000000000007105e-03,3.000000000000000000e+00,-6.402561024409748891e-02,0.000000000000000000e+00
-6.000000000000005329e-03,3.000000000000000000e+00,-4.801920768307312015e-02,0.000000000000000000e+00
-4.000000000000003553e-03,3.000000000000000000e+00,-3.201280512204874446e-02,0.000000000000000000e+00
-2.000000000000001776e-03,3.000000000000000000e+00,-1.600640256102437223e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000001776e-03,3.000000000000000000e+00,1.600640256102437223e-02,0.000000000000000000e+00
4.000000000000003553e-03,3.000000000000000000e+00,3.201280512204874446e-02,0.000000000000000000e+00
6.000000000000005329e-03,3.000000000000000000e+00,4.801920768307312015e-02,0.000000000000000000e+00
8.000000000000007105e-03,3.000000000000000000e+00,6.402561024409748891e-02,0.000000000000000000e+00
1.000000000000000888e-02,3.000000000000000000e+00,8.003201280512185767e-02,0.000000000000000000e+00
1.200000000000001066e-02,3.000000000000000000e+00,9.603841536614624030e-02,0.000000000000000000e+00
1.400000000000001243e-02,3.000000000000000000e+00,1.120448179271705952e-01,0.000000000000000000e+00
1.600000000000001421e-02,3.000000000000000000e+00,1.280512204881949778e-01,0.000000000000000000e+00
1.800000000000001599e-02,3.000000000000000000e+00,1.440576230492193466e-01,0.000000000000000000e+00
2.000000000000001776e-02,3.000000000000000000e+00,1.600640256102437153e-01,0.000000000000000000e+00
2.200000000000001954e-02,3.000000000000000000e+00,1.760704281712680841e-01,0.000000000000000000e+00
2.400000000000002132e-02,3.000000000000000000e+00,1.920768307322924806e-01,0.000000000000000000e+00
2.600000000000002309e-02,3.000000000000000000e+00,2.080832332933168216e-01,0.000000000000000000e+00
2.800000000000002487e-02,3.000000000000000000e+00,2.240896358543411904e-01,0.000000000000000000e+00
3.000000000000002665e-02,3.000000000000000000e+00,2.400960384153655591e-01,0.000000000000000000e+00
3.200000000000002842e-02,3.000000000000000000e+00,2.561024409763899556e-01,0.000000000000000000e+00
3.400000000000003020e-02,3.000000000000000000e+00,2.721088435374143244e-01,0.000000000000000000e+00
3.600000000000003197e-02,3.000000000000000000e+00,2.881152460984386932e-01,0.000000000000000000e+00
3.800000000000003375e-02,3.000000000000000000e+00,3.041216486594630619e-01,0.000000000000000000e+00
4.000000000000003553e-02,3.000000000000000000e+00,3.201280512204874307e-01,0.000000000000000000e+00
4.200000000000003730e-02,3.000000000000000000e+00,3.361344537815117994e-01,0.000000000000000000e+00
4.400000000000003908e-02,3.000000000000000000e+00,3.521408563425361682e-01,0.000000000000000000e+00
4.600000000000004086e-02,3.000000000000000000e+00,3.681472589035605925e-01,0.000000000000000000e+00
4.800000000000004263e-02,3.000000000000000000e+00,3.841536614645849612e-01,0.000000000000000000e+00
5.000000000000004441e-02,3.000000000000000000e+00,4.001600640256092745e-01,0.000000000000000000e+00
5.200000000000004619e-02,3.000000000000000000e+00,4.161664665866336432e-01,0.000000000000000000e+00
5.400000000000004796e-02,3.000000000000000000e+00,4.321728691476580120e-01,0.000000000000000000e+00
5.600000000000004974e-02,3.000000000000000000e+00,4.481792717086823807e-01,0.000000000000000000e+00
5.800000000000005151e-02,3.000000000000000000e+00,4.641856742697067495e-01,0.000000000000000000e+00
6.000000000000005329e-02,3.000000000000000000e+00,4.801920768307311183e-01,0.000000000000000000e+00
6.200000000000005507e-02,3.000000000000000000e+00,4.961984793917555425e-01,0.000000000000000000e+00
6.400000000000005684e-02,3.000000000000000000e+00,5.122048819527799113e-01,0.000000000000000000e+00
6.600000000000005862e-02,3.000000000000000000e+00,5.282112845138042800e-01,0.000000000000000000e+00
6.800000000000006040e-02,3.000000000000000000e+00,5.442176870748286488e-01,0.000000000000000000e+00
7.000000000000006217e-02,3.000000000000000000e+00,5.602240896358530176e-01,0.000000000000000000e+00
7.200000000000006395e-02,3.000000000000000000e+00,5.762304921968773863e-01,0.000000000000000000e+00
7.400000000000006573e-02,3.000000000000000000e+00,5.922368947579017551e-01,0.000000000000000000e+00
7.600000000000006750e-02,3.000000000000000000e+00,6.082432973189261238e-01,0.000000000000000000e+00
7.800000000000006928e-02,3.000000000000000000e+00,6.242496998799503816e-01,0.000000000000000000e+00
8.000000000000007105e-02,3.000000000000000000e+00,6.402561024409748613e-01,0.000000000000000000e+00
8.200000000000007283e-02,3.000000000000000000e+00,6.562625050019991191e-01,0.000000000000000000e+00
8.400000000000007461e-02,3.000000000000000000e+00,6.722689075630235989e-01,0.000000000000000000e+00
8.600000000000007638e-02,3.000000000000000000e+00,6.882753101240478566e-01,0.000000000000000000e+00
8.800000000000007816e-02,3.000000000000000000e+00,7.042817126850723364e-01,0.000000000000000000e+00
9.000000000000007994e-02,3.000000000000000000e+00,7.202881152460967051e-01,0.000000000000000000e+00
9.200000000000008171e-02,3.000000000000000000e+00,7.362945178071211849e-01,0.000000000000000000e+00
9.400000000000008349e-02,3.000000000000000000e+00,7.523009203681454427e-01,0.000000000000000000e+00
9.600000000000008527e-02,3.000000000000000000e+00,7.683073229291699224e-01,0.000000000000000000e+00
9.800000000000008704e-02,3.000000000000000000e+00,7.843137254901941802e-01,0.000000000000000000e+00
1.000000000000000888e-01,3.000000000000000000e+00,8.003201280512185489e-01,0.000000000000000000e+00
1.020000000000000906e-01,3.000000000000000000e+00,8.163265306122430287e-01,0.000000000000000000e+00
