Input_Voltage,Digital_Output
9.526135808500235669e-02,4.095000000000000000e+03
9.623839765510489030e-02,4.095000000000000000e+03
9.721543722520764597e-02,4.095000000000000000e+03
9.819247679531017958e-02,4.095000000000000000e+03
9.916951636541271320e-02,4.095000000000000000e+03
1.001465559355154689e-01,4.095000000000000000e+03
1.011235955056180025e-01,4.095000000000000000e+03
1.021006350757205361e-01,4.095000000000000000e+03
1.030776746458230697e-01,4.095000000000000000e+03
1.040547142159256033e-01,4.095000000000000000e+03
1.050317537860283590e-01,4.095000000000000000e+03
1.060087933561308926e-01,4.095000000000000000e+03
1.069858329262334262e-01,4.095000000000000000e+03
1.079628724963361819e-01,4.095000000000000000e+03
1.089399120664387155e-01,4.095000000000000000e+03
1.099169516365412491e-01,4.095000000000000000e+03
1.108939912066437827e-01,4.095000000000000000e+03
1.118710307767463163e-01,4.095000000000000000e+03
1.128480703468490720e-01,4.095000000000000000e+03
1.138251099169516056e-01,4.095000000000000000e+03
1.148021494870541392e-01,4.095000000000000000e+03
1.157791890571568949e-01,4.095000000000000000e+03
1.167562286272594285e-01,4.095000000000000000e+03
1.177332681973619621e-01,4.095000000000000000e+03
1.187103077674644958e-01,4.095000000000000000e+03
1.196873473375670294e-01,4.095000000000000000e+03
1.206643869076697850e-01,4.095000000000000000e+03
1.216414264777723186e-01,4.095000000000000000e+03
1.226184660478748523e-01,4.095000000000000000e+03
1.235955056179776079e-01,4.095000000000000000e+03
1.245725451880801415e-01,4.095000000000000000e+03
1.255495847581826752e-01,4.095000000000000000e+03
1.265266243282852088e-01,4.095000000000000000e+03
1.275036638983877424e-01,4.095000000000000000e+03
1.284807034684904981e-01,4.095000000000000000e+03
1.294577430385930317e-01,4.095000000000000000e+03
1.304347826086955653e-01,4.095000000000000000e+03
1.314118221787983209e-01,4.095000000000000000e+03
1.323888617489008546e-01,4.095000000000000000e+03
1.333659013190033882e-01,4.095000000000000000e+03
1.343429408891059218e-01,4.095000000000000000e+03
1.353199804592084554e-01,4.095000000000000000e+03
1.362970200293112111e-01,4.095000000000000000e+03
1.372740595994137447e-01,4.095000000000000000e+03
1.382510991695162783e-01,4.095000000000000000e+03
1.392281387396190340e-01,4.095000000000000000e+03
1.402051783097215676e-01,4.095000000000000000e+03
1.411822178798241012e-01,4.095000000000000000e+03
1.421592574499266348e-01,4.095000000000000000e+03
1.431362970200291684e-01,4.095000000000000000e+03
1.441133365901319241e-01,4.095000000000000000e+03
1.450903761602344577e-01,4.095000000000000000e+03
1.460674157303369913e-01,4.095000000000000000e+03
1.470444553004397470e-01,4.095000000000000000e+03
1.480214948705422806e-01,4.095000000000000000e+03
1.489985344406448142e-01,4.095000000000000000e+03
1.499755740107473478e-01,4.095000000000000000e+03
1.509526135808498815e-01,4.095000000000000000e+03
1.519296531509526371e-01,4.095000000000000000e+03
1.529066927210551707e-01,4.095000000000000000e+03
1.538837322911577044e-01,4.095000000000000000e+03
1.548607718612604600e-01,4.095000000000000000e+03
1.558378114313629936e-01,4.095000000000000000e+03
1.568148510014655272e-01,4.095000000000000000e+03
1.577918905715680609e-01,4.095000000000000000e+03
1.587689301416705945e-01,4.095000000000000000e+03
1.597459697117733501e-01,4.095000000000000000e+03
1.607230092818758838e-01,4.095000000000000000e+03
1.617000488519784174e-01,4.095000000000000000e+03
1.626770884220811730e-01,4.095000000000000000e+03
1.636541279921837067e-01,4.095000000000000000e+03
1.646311675622862403e-01,4.095000000000000000e+03
1.656082071323887739e-01,4.095000000000000000e+03
1.665852467024913075e-01,4.095000000000000000e+03
1.675622862725940632e-01,4.095000000000000000e+03
1.685393258426965968e-01,4.095000000000000000e+03
1.695163654127991304e-01,4.095000000000000000e+03
1.704934049829018861e-01,4.095000000000000000e+03
1.714704445530044197e-01,4.095000000000000000e+03
1.724474841231069533e-01,4.095000000000000000e+03
1.734245236932094869e-01,4.095000000000000000e+03
1.744015632633120205e-01,4.095000000000000000e+03
1.753786028334147762e-01,4.095000000000000000e+03
1.763556424035173098e-01,4.095000000000000000e+03
1.773326819736198434e-01,4.095000000000000000e+03
1.783097215437225991e-01,4.095000000000000000e+03
1.792867611138251327e-01,4.095000000000000000e+03
1.802638006839276663e-01,4.095000000000000000e+03
1.812408402540301999e-01,4.095000000000000000e+03
1.822178798241327335e-01,4.095000000000000000e+03
1.831949193942354892e-01,4.095000000000000000e+03
1.841719589643380228e-01,4.095000000000000000e+03
1.851489985344405564e-01,4.095000000000000000e+03
1.861260381045433121e-01,4.095000000000000000e+03
1.871030776746458457e-01,4.095000000000000000e+03
1.880801172447483793e-01,4.095000000000000000e+03
1.890571568148509130e-01,4.095000000000000000e+03
1.900341963849534466e-01,4.095000000000000000e+03
1.910112359550562022e-01,4.095000000000000000e+03
1.919882755251587358e-01,4.095000000000000000e+03
1.929653150952612695e-01,4.095000000000000000e+03
1.939423546653640251e-01,4.095000000000000000e+03
1.949193942354665587e-01,4.095000000000000000e+03
1.958964338055690924e-01,4.095000000000000000e+03
1.968734733756716260e-01,4.095000000000000000e+03
1.978505129457741596e-01,4.095000000000000000e+03
1.988275525158769153e-01,4.095000000000000000e+03
1.998045920859794489e-01,4.095000000000000000e+03
2.007816316560819825e-01,4.095000000000000000e+03
2.017586712261847381e-01,4.095000000000000000e+03
2.027357107962872718e-01,4.095000000000000000e+03
2.037127503663898054e-01,4.095000000000000000e+03
2.046897899364923390e-01,4.095000000000000000e+03
2.056668295065948726e-01,4.095000000000000000e+03
2.066438690766976283e-01,4.095000000000000000e+03
2.076209086468001619e-01,4.095000000000000000e+03
2.085979482169026955e-01,4.095000000000000000e+03
2.095749877870054512e-01,4.095000000000000000e+03
2.105520273571079848e-01,4.095000000000000000e+03
2.115290669272105184e-01,4.095000000000000000e+03
2.125061064973130520e-01,4.095000000000000000e+03
2.134831460674155856e-01,4.095000000000000000e+03
2.144601856375183413e-01,4.095000000000000000e+03
2.154372252076208749e-01,4.095000000000000000e+03
2.164142647777234085e-01,4.095000000000000000e+03
2.173913043478261642e-01,4.095000000000000000e+03
2.183683439179286978e-01,4.095000000000000000e+03
2.193453834880312314e-01,4.095000000000000000e+03
2.203224230581337650e-01,4.095000000000000000e+03
2.212994626282362987e-01,4.095000000000000000e+03
2.222765021983390543e-01,4.095000000000000000e+03
2.232535417684415879e-01,4.095000000000000000e+03
2.242305813385441216e-01,4.095000000000000000e+03
2.252076209086468772e-01,4.095000000000000000e+03
2.261846604787494108e-01,4.095000000000000000e+03
2.271617000488519444e-01,4.095000000000000000e+03
2.281387396189544781e-01,4.095000000000000000e+03
2.291157791890570117e-01,4.095000000000000000e+03
2.300928187591597673e-01,4.095000000000000000e+03
2.310698583292623010e-01,4.095000000000000000e+03
2.320468978993648346e-01,4.095000000000000000e+03
2.330239374694675902e-01,4.095000000000000000e+03
2.340009770395701238e-01,4.095000000000000000e+03
2.349780166096726575e-01,4.095000000000000000e+03
2.359550561797751911e-01,4.095000000000000000e+03
2.369320957498777247e-01,4.095000000000000000e+03
2.379091353199804804e-01,4.095000000000000000e+03
2.388861748900830140e-01,4.095000000000000000e+03
2.398632144601855476e-01,4.095000000000000000e+03
2.408402540302883033e-01,4.095000000000000000e+03
2.418172936003908369e-01,4.095000000000000000e+03
2.427943331704933705e-01,4.095000000000000000e+03
2.437713727405959041e-01,4.095000000000000000e+03
2.447484123106984377e-01,4.095000000000000000e+03
2.457254518808011934e-01,4.095000000000000000e+03
2.467024914509037270e-01,4.095000000000000000e+03
2.476795310210062606e-01,4.095000000000000000e+03
2.486565705911090163e-01,4.095000000000000000e+03
2.496336101612115499e-01,4.095000000000000000e+03
2.506106497313140835e-01,5.119000000000000000e+03
2.515876893014166171e-01,5.375000000000000000e+03
2.525647288715191507e-01,5.439000000000000000e+03
2.535417684416219064e-01,5.455000000000000000e+03
2.545188080117244400e-01,5.459000000000000000e+03
2.554958475818269736e-01,5.460000000000000000e+03
2.564728871519297293e-01,5.460000000000000000e+03
2.574499267220322629e-01,5.460000000000000000e+03
2.584269662921347965e-01,5.460000000000000000e+03
2.594040058622373301e-01,5.460000000000000000e+03
2.603810454323398638e-01,5.460000000000000000e+03
2.613580850024426194e-01,5.460000000000000000e+03
2.623351245725451530e-01,5.460000000000000000e+03
2.633121641426476867e-01,5.460000000000000000e+03
2.642892037127504423e-01,5.460000000000000000e+03
2.652662432828529759e-01,5.460000000000000000e+03
2.662432828529555096e-01,5.460000000000000000e+03
2.672203224230580432e-01,5.460000000000000000e+03
2.681973619931605768e-01,5.460000000000000000e+03
2.691744015632633324e-01,5.460000000000000000e+03
2.701514411333658661e-01,5.460000000000000000e+03
2.711284807034683997e-01,5.460000000000000000e+03
2.721055202735711553e-01,5.460000000000000000e+03
2.730825598436736890e-01,5.460000000000000000e+03
2.740595994137762226e-01,5.460000000000000000e+03
2.750366389838787562e-01,5.460000000000000000e+03
2.760136785539812898e-01,5.460000000000000000e+03
2.769907181240840455e-01,5.460000000000000000e+03
2.779677576941865791e-01,5.460000000000000000e+03
2.789447972642891127e-01,5.460000000000000000e+03
2.799218368343918684e-01,5.460000000000000000e+03
2.808988764044944020e-01,5.460000000000000000e+03
2.818759159745969356e-01,5.460000000000000000e+03
2.828529555446994692e-01,5.460000000000000000e+03
2.838299951148020028e-01,5.460000000000000000e+03
2.848070346849047585e-01,5.460000000000000000e+03
2.857840742550072921e-01,5.460000000000000000e+03
2.867611138251098257e-01,5.460000000000000000e+03
2.877381533952125814e-01,5.460000000000000000e+03
2.887151929653151150e-01,5.460000000000000000e+03
2.896922325354176486e-01,5.460000000000000000e+03
2.906692721055201822e-01,5.460000000000000000e+03
2.916463116756227159e-01,5.460000000000000000e+03
2.926233512457254715e-01,5.460000000000000000e+03
2.936003908158280051e-01,5.460000000000000000e+03
2.945774303859305387e-01,5.460000000000000000e+03
2.955544699560332944e-01,5.460000000000000000e+03
2.965315095261358280e-01,5.460000000000000000e+03
2.975085490962383616e-01,5.460000000000000000e+03
2.984855886663408953e-01,5.460000000000000000e+03
2.994626282364434289e-01,5.460000000000000000e+03
3.004396678065461845e-01,5.460000000000000000e+03
3.014167073766487182e-01,5.460000000000000000e+03
3.023937469467512518e-01,5.460000000000000000e+03
3.033707865168540074e-01,5.460000000000000000e+03
3.043478260869565410e-01,5.460000000000000000e+03
3.053248656570590747e-01,5.460000000000000000e+03
3.063019052271616083e-01,5.460000000000000000e+03
3.072789447972641419e-01,5.460000000000000000e+03
3.082559843673668976e-01,5.460000000000000000e+03
3.092330239374694312e-01,5.460000000000000000e+03
3.102100635075719648e-01,5.460000000000000000e+03
3.111871030776747205e-01,5.460000000000000000e+03
3.121641426477772541e-01,5.460000000000000000e+03
3.131411822178797877e-01,5.460000000000000000e+03
3.141182217879823213e-01,5.460000000000000000e+03
3.150952613580848549e-01,5.460000000000000000e+03
3.160723009281876106e-01,5.460000000000000000e+03
3.170493404982901442e-01,5.460000000000000000e+03
3.180263800683926778e-01,5.460000000000000000e+03
3.190034196384954335e-01,5.460000000000000000e+03
3.199804592085979671e-01,5.460000000000000000e+03
3.209574987787005007e-01,5.460000000000000000e+03
3.219345383488030343e-01,5.460000000000000000e+03
3.229115779189055679e-01,5.460000000000000000e+03
3.238886174890083236e-01,5.460000000000000000e+03
3.248656570591108572e-01,5.460000000000000000e+03
3.258426966292133908e-01,5.460000000000000000e+03
3.268197361993161465e-01,5.460000000000000000e+03
3.277967757694186801e-01,5.460000000000000000e+03
3.287738153395212137e-01,5.460000000000000000e+03
3.297508549096237473e-01,5.460000000000000000e+03
3.307278944797262810e-01,5.460000000000000000e+03
3.317049340498290366e-01,5.460000000000000000e+03
3.326819736199315702e-01,5.460000000000000000e+03
3.336590131900341039e-01,5.460000000000000000e+03
3.346360527601368595e-01,5.460000000000000000e+03
3.356130923302393931e-01,5.460000000000000000e+03
3.365901319003419268e-01,5.460000000000000000e+03
3.375671714704444604e-01,5.460000000000000000e+03
3.385442110405469940e-01,5.460000000000000000e+03
3.395212506106497496e-01,5.460000000000000000e+03
3.404982901807522833e-01,5.460000000000000000e+03
3.414753297508548169e-01,5.460000000000000000e+03
3.424523693209575725e-01,5.460000000000000000e+03
3.434294088910601062e-01,5.460000000000000000e+03
3.444064484611626398e-01,5.460000000000000000e+03
3.453834880312651734e-01,5.460000000000000000e+03
3.463605276013677070e-01,5.460000000000000000e+03
3.473375671714704627e-01,5.460000000000000000e+03
3.483146067415729963e-01,5.460000000000000000e+03
3.492916463116755299e-01,5.460000000000000000e+03
3.502686858817782856e-01,5.460000000000000000e+03
3.512457254518808192e-01,5.460000000000000000e+03
3.522227650219833528e-01,5.460000000000000000e+03
3.531998045920858864e-01,5.460000000000000000e+03
3.541768441621884200e-01,5.460000000000000000e+03
3.551538837322911757e-01,5.460000000000000000e+03
3.561309233023937093e-01,5.460000000000000000e+03
3.571079628724962429e-01,5.460000000000000000e+03
3.580850024425989986e-01,5.460000000000000000e+03
3.590620420127015322e-01,5.460000000000000000e+03
3.600390815828040658e-01,5.460000000000000000e+03
3.610161211529065994e-01,5.460000000000000000e+03
3.619931607230091331e-01,5.460000000000000000e+03
3.629702002931118887e-01,5.460000000000000000e+03
3.639472398632144223e-01,5.460000000000000000e+03
3.649242794333169559e-01,5.460000000000000000e+03
3.659013190034197116e-01,5.460000000000000000e+03
3.668783585735222452e-01,5.460000000000000000e+03
3.678553981436247788e-01,5.460000000000000000e+03
3.688324377137273125e-01,5.460000000000000000e+03
3.698094772838298461e-01,5.460000000000000000e+03
3.707865168539326017e-01,5.460000000000000000e+03
3.717635564240351354e-01,5.460000000000000000e+03
3.727405959941376690e-01,5.460000000000000000e+03
3.737176355642404246e-01,5.460000000000000000e+03
3.746946751343429582e-01,5.460000000000000000e+03
3.756717147044454919e-01,5.460000000000000000e+03
3.766487542745480255e-01,5.460000000000000000e+03
3.776257938446505591e-01,5.460000000000000000e+03
3.786028334147533148e-01,5.460000000000000000e+03
3.795798729848558484e-01,5.460000000000000000e+03
3.805569125549583820e-01,5.460000000000000000e+03
3.815339521250611377e-01,5.460000000000000000e+03
3.825109916951636713e-01,5.460000000000000000e+03
3.834880312652662049e-01,5.460000000000000000e+03
3.844650708353687385e-01,5.460000000000000000e+03
3.854421104054712721e-01,5.460000000000000000e+03
3.864191499755740278e-01,5.460000000000000000e+03
3.873961895456765614e-01,5.460000000000000000e+03
3.883732291157790950e-01,5.460000000000000000e+03
3.893502686858818507e-01,5.460000000000000000e+03
3.903273082559843843e-01,5.460000000000000000e+03
3.913043478260869179e-01,5.460000000000000000e+03
3.922813873961894515e-01,5.460000000000000000e+03
3.932584269662919851e-01,5.460000000000000000e+03
3.942354665363947408e-01,5.460000000000000000e+03
3.952125061064972744e-01,5.460000000000000000e+03
3.961895456765998080e-01,5.460000000000000000e+03
3.971665852467025637e-01,5.460000000000000000e+03
3.981436248168050973e-01,5.460000000000000000e+03
3.991206643869076309e-01,5.460000000000000000e+03
4.000977039570101645e-01,5.460000000000000000e+03
4.010747435271126982e-01,5.460000000000000000e+03
4.020517830972154538e-01,5.460000000000000000e+03
4.030288226673179874e-01,5.460000000000000000e+03
4.040058622374205211e-01,5.460000000000000000e+03
4.049829018075232767e-01,5.460000000000000000e+03
4.059599413776258103e-01,5.460000000000000000e+03
4.069369809477283439e-01,5.460000000000000000e+03
4.079140205178308776e-01,5.460000000000000000e+03
4.088910600879334112e-01,5.460000000000000000e+03
4.098680996580361668e-01,5.460000000000000000e+03
4.108451392281387005e-01,5.460000000000000000e+03
4.118221787982412341e-01,5.460000000000000000e+03
4.127992183683439897e-01,5.460000000000000000e+03
4.137762579384465234e-01,5.460000000000000000e+03
4.147532975085490570e-01,5.460000000000000000e+03
4.157303370786515906e-01,5.460000000000000000e+03
4.167073766487541242e-01,5.460000000000000000e+03
4.176844162188568799e-01,5.460000000000000000e+03
4.186614557889594135e-01,5.460000000000000000e+03
4.196384953590619471e-01,5.460000000000000000e+03
4.206155349291647028e-01,5.460000000000000000e+03
4.215925744992672364e-01,5.460000000000000000e+03
4.225696140693697700e-01,5.460000000000000000e+03
4.235466536394723036e-01,5.460000000000000000e+03
4.245236932095748372e-01,5.460000000000000000e+03
4.255007327796775929e-01,5.460000000000000000e+03
4.264777723497801265e-01,5.460000000000000000e+03
4.274548119198826601e-01,5.460000000000000000e+03
4.284318514899854158e-01,5.460000000000000000e+03
4.294088910600879494e-01,5.460000000000000000e+03
4.303859306301904830e-01,5.460000000000000000e+03
4.313629702002930166e-01,5.460000000000000000e+03
4.323400097703955502e-01,5.460000000000000000e+03
4.333170493404983059e-01,5.460000000000000000e+03
4.342940889106008395e-01,5.460000000000000000e+03
4.352711284807033731e-01,5.460000000000000000e+03
4.362481680508061288e-01,5.460000000000000000e+03
4.372252076209086624e-01,5.460000000000000000e+03
4.382022471910111960e-01,5.460000000000000000e+03
4.391792867611137297e-01,5.460000000000000000e+03
4.401563263312162633e-01,5.460000000000000000e+03
4.411333659013190189e-01,5.460000000000000000e+03
4.421104054714215525e-01,5.460000000000000000e+03
4.430874450415240862e-01,5.460000000000000000e+03
4.440644846116268418e-01,5.460000000000000000e+03
4.450415241817293754e-01,5.460000000000000000e+03
4.460185637518319091e-01,5.460000000000000000e+03
4.469956033219344427e-01,5.460000000000000000e+03
4.479726428920369763e-01,5.460000000000000000e+03
4.489496824621397320e-01,5.460000000000000000e+03
4.499267220322422656e-01,5.460000000000000000e+03
4.509037616023447992e-01,5.460000000000000000e+03
4.518808011724475548e-01,5.460000000000000000e+03
4.528578407425500885e-01,5.460000000000000000e+03
4.538348803126526221e-01,5.460000000000000000e+03
4.548119198827551557e-01,5.460000000000000000e+03
4.557889594528576893e-01,5.460000000000000000e+03
4.567659990229604450e-01,5.460000000000000000e+03
4.577430385930629786e-01,5.460000000000000000e+03
4.587200781631655122e-01,5.460000000000000000e+03
4.596971177332682679e-01,5.460000000000000000e+03
4.606741573033708015e-01,5.460000000000000000e+03
4.616511968734733351e-01,5.460000000000000000e+03
4.626282364435758687e-01,5.460000000000000000e+03
4.636052760136784023e-01,5.460000000000000000e+03
4.645823155837811580e-01,5.460000000000000000e+03
4.655593551538836916e-01,5.460000000000000000e+03
4.665363947239862252e-01,5.460000000000000000e+03
4.675134342940889809e-01,5.460000000000000000e+03
4.684904738641915145e-01,5.460000000000000000e+03
4.694675134342940481e-01,5.460000000000000000e+03
4.704445530043965817e-01,5.460000000000000000e+03
4.714215925744991154e-01,5.460000000000000000e+03
4.723986321446018710e-01,5.460000000000000000e+03
4.733756717147044046e-01,5.460000000000000000e+03
4.743527112848069383e-01,5.460000000000000000e+03
4.753297508549096939e-01,5.460000000000000000e+03
4.763067904250122275e-01,5.460000000000000000e+03
4.772838299951147611e-01,5.460000000000000000e+03
4.782608695652172948e-01,5.460000000000000000e+03
4.792379091353198284e-01,5.460000000000000000e+03
4.802149487054225840e-01,5.460000000000000000e+03
4.811919882755251177e-01,5.460000000000000000e+03
4.821690278456276513e-01,5.460000000000000000e+03
4.831460674157304069e-01,5.460000000000000000e+03
4.841231069858329406e-01,5.460000000000000000e+03
4.851001465559354742e-01,5.460000000000000000e+03
4.860771861260380078e-01,5.460000000000000000e+03
4.870542256961405414e-01,5.460000000000000000e+03
4.880312652662432971e-01,5.460000000000000000e+03
4.890083048363458307e-01,5.460000000000000000e+03
4.899853444064483643e-01,5.460000000000000000e+03
4.909623839765511200e-01,5.460000000000000000e+03
4.919394235466536536e-01,5.460000000000000000e+03
4.929164631167561872e-01,5.460000000000000000e+03
4.938935026868587208e-01,5.460000000000000000e+03
4.948705422569612544e-01,5.460000000000000000e+03
4.958475818270640101e-01,5.460000000000000000e+03
4.968246213971665437e-01,5.460000000000000000e+03
4.978016609672690773e-01,5.460000000000000000e+03
4.987787005373718330e-01,5.460000000000000000e+03
4.997557401074743666e-01,5.460000000000000000e+03
5.007327796775769002e-01,5.460000000000000000e+03
5.017098192476794338e-01,5.460000000000000000e+03
5.026868588177819674e-01,5.460000000000000000e+03
5.036638983878847231e-01,5.460000000000000000e+03
5.046409379579872567e-01,5.460000000000000000e+03
5.056179775280897903e-01,5.460000000000000000e+03
5.065950170981925460e-01,5.460000000000000000e+03
5.075720566682950796e-01,5.460000000000000000e+03
5.085490962383976132e-01,5.460000000000000000e+03
5.095261358085001469e-01,5.460000000000000000e+03
5.105031753786026805e-01,5.460000000000000000e+03
5.114802149487054361e-01,5.460000000000000000e+03
5.124572545188079697e-01,5.460000000000000000e+03
5.134342940889105034e-01,5.460000000000000000e+03
5.144113336590132590e-01,5.460000000000000000e+03
5.153883732291157926e-01,5.460000000000000000e+03
5.163654127992183263e-01,5.460000000000000000e+03
5.173424523693208599e-01,5.460000000000000000e+03
5.183194919394233935e-01,5.460000000000000000e+03
5.192965315095261492e-01,5.460000000000000000e+03
5.202735710796286828e-01,5.460000000000000000e+03
5.212506106497312164e-01,5.460000000000000000e+03
5.222276502198339720e-01,5.460000000000000000e+03
5.232046897899365057e-01,5.460000000000000000e+03
5.241817293600390393e-01,5.460000000000000000e+03
5.251587689301415729e-01,5.460000000000000000e+03
5.261358085002441065e-01,5.460000000000000000e+03
5.271128480703468622e-01,5.460000000000000000e+03
5.280898876404493958e-01,5.460000000000000000e+03
5.290669272105519294e-01,5.460000000000000000e+03
5.300439667806546851e-01,5.460000000000000000e+03
5.310210063507572187e-01,5.460000000000000000e+03
5.319980459208597523e-01,5.460000000000000000e+03
5.329750854909622859e-01,5.460000000000000000e+03
5.339521250610648195e-01,5.460000000000000000e+03
5.349291646311675752e-01,5.460000000000000000e+03
5.359062042012701088e-01,5.460000000000000000e+03
5.368832437713726424e-01,5.460000000000000000e+03
5.378602833414753981e-01,5.460000000000000000e+03
5.388373229115779317e-01,5.460000000000000000e+03
5.398143624816804653e-01,5.460000000000000000e+03
5.407914020517829989e-01,5.460000000000000000e+03
5.417684416218855326e-01,5.460000000000000000e+03
5.427454811919882882e-01,5.460000000000000000e+03
5.437225207620908218e-01,5.460000000000000000e+03
5.446995603321933554e-01,5.460000000000000000e+03
5.456765999022961111e-01,5.460000000000000000e+03
5.466536394723986447e-01,5.460000000000000000e+03
5.476306790425011783e-01,5.460000000000000000e+03
5.486077186126037120e-01,5.460000000000000000e+03
5.495847581827062456e-01,5.460000000000000000e+03
5.505617977528090012e-01,5.460000000000000000e+03
5.515388373229115349e-01,5.460000000000000000e+03
5.525158768930140685e-01,5.460000000000000000e+03
5.534929164631168241e-01,5.460000000000000000e+03
5.544699560332193577e-01,5.460000000000000000e+03
5.554469956033218914e-01,5.460000000000000000e+03
5.564240351734244250e-01,5.460000000000000000e+03
5.574010747435269586e-01,5.460000000000000000e+03
5.583781143136297143e-01,5.460000000000000000e+03
5.593551538837322479e-01,5.460000000000000000e+03
5.603321934538347815e-01,5.460000000000000000e+03
5.613092330239375372e-01,5.460000000000000000e+03
5.622862725940400708e-01,5.460000000000000000e+03
5.632633121641426044e-01,5.460000000000000000e+03
5.642403517342451380e-01,5.460000000000000000e+03
5.652173913043476716e-01,5.460000000000000000e+03
5.661944308744504273e-01,5.460000000000000000e+03
5.671714704445529609e-01,5.460000000000000000e+03
5.681485100146554945e-01,5.460000000000000000e+03
5.691255495847582502e-01,5.460000000000000000e+03
5.701025891548607838e-01,5.460000000000000000e+03
5.710796287249633174e-01,5.460000000000000000e+03
5.720566682950658510e-01,5.460000000000000000e+03
5.730337078651683846e-01,5.460000000000000000e+03
5.740107474352711403e-01,5.460000000000000000e+03
5.749877870053736739e-01,5.460000000000000000e+03
5.759648265754762075e-01,5.460000000000000000e+03
5.769418661455789632e-01,5.460000000000000000e+03
5.779189057156814968e-01,5.460000000000000000e+03
5.788959452857840304e-01,5.460000000000000000e+03
5.798729848558865640e-01,5.460000000000000000e+03
5.808500244259890977e-01,5.460000000000000000e+03
5.818270639960918533e-01,5.460000000000000000e+03
5.828041035661943869e-01,5.460000000000000000e+03
5.837811431362969206e-01,5.460000000000000000e+03
5.847581827063996762e-01,5.460000000000000000e+03
5.857352222765022098e-01,5.460000000000000000e+03
5.867122618466047435e-01,5.460000000000000000e+03
5.876893014167072771e-01,5.460000000000000000e+03
5.886663409868098107e-01,5.460000000000000000e+03
5.896433805569125663e-01,5.460000000000000000e+03
5.906204201270151000e-01,5.460000000000000000e+03
5.915974596971176336e-01,5.460000000000000000e+03
5.925744992672203892e-01,5.460000000000000000e+03
5.935515388373229229e-01,5.460000000000000000e+03
5.945285784074254565e-01,5.460000000000000000e+03
5.955056179775279901e-01,5.460000000000000000e+03
5.964826575476305237e-01,5.460000000000000000e+03
5.974596971177332794e-01,5.460000000000000000e+03
5.984367366878358130e-01,5.460000000000000000e+03
5.994137762579383466e-01,5.460000000000000000e+03
6.003908158280411023e-01,5.460000000000000000e+03
6.013678553981436359e-01,5.460000000000000000e+03
6.023448949682461695e-01,5.460000000000000000e+03
6.033219345383487031e-01,5.460000000000000000e+03
6.042989741084512367e-01,5.460000000000000000e+03
6.052760136785539924e-01,5.460000000000000000e+03
6.062530532486565260e-01,5.460000000000000000e+03
6.072300928187590596e-01,5.460000000000000000e+03
6.082071323888618153e-01,5.460000000000000000e+03
6.091841719589643489e-01,5.460000000000000000e+03
6.101612115290668825e-01,5.460000000000000000e+03
6.111382510991694161e-01,5.460000000000000000e+03
6.121152906692719498e-01,5.460000000000000000e+03
6.130923302393747054e-01,5.460000000000000000e+03
6.140693698094772390e-01,5.460000000000000000e+03
6.150464093795797726e-01,5.460000000000000000e+03
6.160234489496825283e-01,5.460000000000000000e+03
6.170004885197850619e-01,5.460000000000000000e+03
6.179775280898875955e-01,5.460000000000000000e+03
6.189545676599901292e-01,5.460000000000000000e+03
6.199316072300926628e-01,5.460000000000000000e+03
6.209086468001954184e-01,5.460000000000000000e+03
6.218856863702979521e-01,5.460000000000000000e+03
6.228627259404004857e-01,5.460000000000000000e+03
6.238397655105032413e-01,5.460000000000000000e+03
6.248168050806057749e-01,5.460000000000000000e+03
6.257938446507083086e-01,5.460000000000000000e+03
6.267708842208108422e-01,5.460000000000000000e+03
6.277479237909133758e-01,5.460000000000000000e+03
6.287249633610161315e-01,5.460000000000000000e+03
6.297020029311186651e-01,5.460000000000000000e+03
6.306790425012211987e-01,5.460000000000000000e+03
6.316560820713239544e-01,5.460000000000000000e+03
6.326331216414264880e-01,5.460000000000000000e+03
6.336101612115290216e-01,5.460000000000000000e+03
6.345872007816315552e-01,5.460000000000000000e+03
6.355642403517340888e-01,5.460000000000000000e+03
6.365412799218368445e-01,5.460000000000000000e+03
6.375183194919393781e-01,5.460000000000000000e+03
6.384953590620419117e-01,5.460000000000000000e+03
6.394723986321446674e-01,5.460000000000000000e+03
6.404494382022472010e-01,5.460000000000000000e+03
6.414264777723497346e-01,5.460000000000000000e+03
6.424035173424522682e-01,5.460000000000000000e+03
6.433805569125548018e-01,5.460000000000000000e+03
6.443575964826575575e-01,5.460000000000000000e+03
6.453346360527600911e-01,5.460000000000000000e+03
6.463116756228626247e-01,5.460000000000000000e+03
6.472887151929653804e-01,5.460000000000000000e+03
6.482657547630679140e-01,5.460000000000000000e+03
6.492427943331704476e-01,5.460000000000000000e+03
6.502198339032729812e-01,5.460000000000000000e+03
6.511968734733755149e-01,5.460000000000000000e+03
6.521739130434782705e-01,5.460000000000000000e+03
6.531509526135808041e-01,5.460000000000000000e+03
6.541279921836833378e-01,5.460000000000000000e+03
6.551050317537860934e-01,5.460000000000000000e+03
6.560820713238886270e-01,5.460000000000000000e+03
6.570591108939911607e-01,5.460000000000000000e+03
6.580361504640936943e-01,5.460000000000000000e+03
6.590131900341962279e-01,5.460000000000000000e+03
6.599902296042989835e-01,5.460000000000000000e+03
6.609672691744015172e-01,5.460000000000000000e+03
6.619443087445040508e-01,5.460000000000000000e+03
6.629213483146068064e-01,5.460000000000000000e+03
